source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition
Q13315	Q9NS23	ATM	RASSF1	True	True	False	True	True	False
P07900	P12931	HSP90AA1	SRC	True	True	False	True	True	False
P12931	P07900	SRC	HSP90AA1	True	False	False	False	False	False
Q96QT6	Q04727	PHF12	TLE4	True	True	False	True	True	False
Q03135	P00533	CAV1	EGFR	True	True	True	False	False	False
P03372	P10276	ESR1	RARA	True	True	False	True	True	False
P10276	P03372	RARA	ESR1	True	True	False	False	False	False
P07900	Q00597	HSP90AA1	FANCC	True	True	False	True	True	False
P10809	Q07812	HSPD1	BAX	True	False	True	True	False	True
P25685	Q00613	DNAJB1	HSF1	True	True	True	True	False	True
Q00613	P0DMV9	HSF1	HSPA1B	True	True	False	True	True	False
O75506	Q00613	HSBP1	HSF1	True	False	True	True	False	True
Q00613	P14625	HSF1	HSP90B1	True	True	False	True	True	False
Q9UBN7	P07900	HDAC6	HSP90AA1	True	True	False	True	True	False
Q16082	P42574	HSPB2	CASP3	True	False	True	True	False	True
P07900	P10415	HSP90AA1	BCL2	True	True	False	True	True	False
Q5XLA6	Q9NPP4	CARD17P	NLRC4	True	False	True	True	False	True
P17676	P07900	CEBPB	HSP90AA1	True	True	False	True	True	False
Q16082	Q16644	HSPB2	MAPKAPK3	True	False	False	False	False	False
Q16644	Q16082	MAPKAPK3	HSPB2	True	True	False	True	True	False
P49137	Q16082	MAPKAPK2	HSPB2	True	True	False	True	True	False
Q16082	P31749	HSPB2	AKT1	True	True	False	True	True	False
P04792	P31749	HSPB1	AKT1	True	True	False	False	False	False
P31749	P04792	AKT1	HSPB1	True	False	True	True	False	True
Q16082	Q9Y243	HSPB2	AKT3	True	True	False	True	True	False
P04792	Q9Y243	HSPB1	AKT3	True	True	False	False	False	False
Q9Y243	P04792	AKT3	HSPB1	True	False	True	True	False	True
P04792	P25963	HSPB1	NFKBIA	True	False	True	True	False	True
O14558	Q9Y243	HSPB6	AKT3	True	True	True	True	True	True
O14558	Q9UD71	HSPB6	PPP1R1B	True	False	True	True	False	True
Q16644	P04792	MAPKAPK3	HSPB1	True	True	False	True	True	False
P40763	P08238	STAT3	HSP90AB1	True	True	False	True	True	False
Q16539	P28482	MAPK14	MAPK1	True	True	True	True	False	True
Q00597	P19525	FANCC	EIF2AK2	True	False	True	True	False	True
Q16539	P27361	MAPK14	MAPK3	True	False	True	True	False	True
P01906	Q9UBX1	HLA-DQA2	CTSF	True	False	False	False	False	False
P17676	P40763	CEBPB	STAT3	True	True	False	True	True	False
P36507	Q16659	MAP2K2	MAPK6	True	True	False	True	True	False
P10398	P36507	ARAF	MAP2K2	True	True	False	True	True	False
P15056	Q02750	BRAF	MAP2K1	True	True	False	True	True	False
O76064	P0C0S5	RNF8	H2AZ1	True	True	False	True	True	False
P04049	P36507	RAF1	MAP2K2	True	True	False	True	True	False
P15056	P36507	BRAF	MAP2K2	True	True	False	True	True	False
P41235	P49908	HNF4A	SELENOP	True	False	False	False	False	False
P15056	P28482	BRAF	MAPK1	True	True	False	False	False	False
P28482	P15056	MAPK1	BRAF	True	False	True	True	False	True
P10398	P28482	ARAF	MAPK1	True	True	False	True	True	False
P10398	Q02750	ARAF	MAP2K1	True	True	False	True	True	False
P28067	Q9UBX1	HLA-DMA	CTSF	True	False	False	False	False	False
P04049	P28482	RAF1	MAPK1	True	True	False	False	False	False
P28482	P04049	MAPK1	RAF1	True	True	True	True	True	False
P04049	P27361	RAF1	MAPK3	True	True	False	False	False	False
P27361	P04049	MAPK3	RAF1	True	True	True	True	True	False
Q01543	P10415	FLI1	BCL2	True	True	False	True	True	False
P41235	P07225	HNF4A	PROS1	True	False	False	False	False	False
P36507	P28482	MAP2K2	MAPK1	True	True	False	True	True	False
P27361	Q15418	MAPK3	RPS6KA1	True	True	False	True	True	False
Q15418	Q92934	RPS6KA1	BAD	True	False	True	True	False	True
C0HMA1	Q13158	MIR155HG	FADD	True	False	True	True	False	True
C0HMA1	Q13546	MIR155HG	RIPK1	True	False	True	True	False	True
P42229	Q07817	STAT5A	BCL2L1	True	True	False	True	True	False
C0HMA1	Q14164	MIR155HG	IKBKE	True	False	True	True	False	True
Q8IWA4	Q16611	MFN1	BAK1	True	True	False	True	True	False
P10398	P27361	ARAF	MAPK3	True	True	False	True	True	False
P15056	P27361	BRAF	MAPK3	True	True	False	False	False	False
P27361	P15056	MAPK3	BRAF	True	False	True	True	False	True
Q5XLA6	Q9ULZ3	CARD17P	PYCARD	True	False	True	True	False	True
COMPLEX:P23511_P25208_Q13952	P10912	NFYA_NFYB_NFYC	GHR	True	False	True	True	False	True
P41235	Q07869	HNF4A	PPARA	True	False	False	False	False	False
COMPLEX:P23511_P25208_Q13952	O15527	NFYA_NFYB_NFYC	OGG1	True	True	False	True	True	False
P41235	Q99435	HNF4A	NELL2	True	False	False	False	False	False
P41235	P55157	HNF4A	MTTP	True	False	False	False	False	False
COMPLEX:P23511_P25208_Q13952	P08183	NFYA_NFYB_NFYC	ABCB1	True	True	False	True	True	False
P41235	P26927	HNF4A	MST1	True	False	False	False	False	False
COMPLEX:P23511_P25208_Q13952	Q15633	NFYA_NFYB_NFYC	TARBP2	True	True	False	True	True	False
P41235	Q02252	HNF4A	ALDH6A1	True	False	False	False	False	False
P41235	P08473	HNF4A	MME	True	False	False	False	False	False
P41235	P09848	HNF4A	LCT	True	False	False	False	False	False
P61088	Q12933	UBE2N	TRAF2	True	True	False	True	True	False
Q12933	P61088	TRAF2	UBE2N	True	True	False	False	False	False
P61088	Q9Y4K3	UBE2N	TRAF6	True	True	True	True	True	False
COMPLEX:P23511_P25208_Q13952	P60709	NFYA_NFYB_NFYC	ACTB	True	True	False	True	True	False
Q12933	Q13489	TRAF2	BIRC3	True	True	False	True	True	False
Q13489	Q12933	BIRC3	TRAF2	True	False	True	False	False	False
Q92905	P01100	COPS5	FOS	True	True	False	True	True	False
COMPLEX:P23511_P25208_Q13952	P29350	NFYA_NFYB_NFYC	PTPN6	True	False	True	True	False	True
COMPLEX:P23511_P25208_Q13952	P28906	NFYA_NFYB_NFYC	CD34	True	True	False	True	True	False
Q92905	Q15788	COPS5	NCOA1	True	True	False	True	True	False
P0DP91	P45983	ERCC6	MAPK8	True	True	False	True	True	False
Q03468	P45983	ERCC6	MAPK8	True	True	False	True	True	False
P45983	P78527	MAPK8	PRKDC	True	False	False	False	False	False
P78527	P45983	PRKDC	MAPK8	True	True	False	True	True	False
P08047	P28370	SP1	SMARCA1	True	True	False	True	True	False
P04637	P01112	TP53	HRAS	True	True	False	True	True	False
Q13671	P01116	RIN1	KRAS	True	True	False	True	True	False
P45983	P08047	MAPK8	SP1	True	True	False	True	True	False
P08047	P48960	SP1	ADGRE5	True	True	False	True	True	False
P08047	P08294	SP1	SOD3	True	True	False	True	True	False
Q13315	Q7LG56	ATM	RRM2B	True	True	False	True	True	False
P08047	P36956	SP1	SREBF1	True	True	False	True	True	False
COMPLEX:P23511_P25208_Q13952	P17483	NFYA_NFYB_NFYC	HOXB4	True	True	False	True	True	False
P08047	O43561	SP1	LAT	True	True	False	True	True	False
Q9Y253	Q9UBZ9	POLH	REV1	True	True	False	True	True	False
P08047	P22301	SP1	IL10	True	True	False	True	True	False
P08047	P49961	SP1	ENTPD1	True	True	False	True	True	False
P08047	Q9BXH1	SP1	BBC3	True	True	False	True	True	False
P08047	Q96PG8	SP1	BBC3	True	True	False	True	True	False
P08047	Q15573	SP1	TAF1A	True	True	False	True	True	False
P08047	P49279	SP1	SLC11A1	True	True	False	True	True	False
P49715	P49279	CEBPA	SLC11A1	True	True	False	True	True	False
COMPLEX:P0CG48_P49459	Q6ZSG1	UBC_UBE2A	ARK2C	True	True	False	True	True	False
P08047	P53007	SP1	SLC25A1	True	True	False	True	True	False
Q13535	P08047	ATR	SP1	True	True	False	True	True	False
C0HMA1	Q96A56	MIR155HG	TP53INP1	True	False	True	True	False	True
P16220	Q9Y5K6	CREB1	CD2AP	True	True	False	True	True	False
P08047	Q9Y5K6	SP1	CD2AP	True	True	False	True	True	False
P41235	P05062	HNF4A	ALDOB	True	False	False	False	False	False
P41235	P02760	HNF4A	AMBP	True	False	False	False	False	False
P41235	Q12955	HNF4A	ANK3	True	False	False	False	False	False
P01909	Q9UBX1	HLA-DQA1	CTSF	True	False	False	False	False	False
P41235	P02647	HNF4A	APOA1	True	True	False	True	True	False
P41235	P01019	HNF4A	AGT	True	False	False	False	False	False
P41235	P05091	HNF4A	ALDH2	True	False	False	False	False	False
Q13315	O95714	ATM	HERC2	True	True	False	True	True	False
O95714	Q8IYW5	HERC2	RNF168	True	True	False	True	True	False
O95714	O76064	HERC2	RNF8	True	True	False	True	True	False
P41235	P02652	HNF4A	APOA2	True	False	False	False	False	False
P12004	O60673	PCNA	REV3L	True	True	False	True	True	False
P41235	P06727	HNF4A	APOA4	True	False	False	False	False	False
P41235	P04114	HNF4A	APOB	True	False	False	False	False	False
P41235	P02655	HNF4A	APOC2	True	False	False	False	False	False
Q9Y261	P22680	FOXA2	CYP7A1	True	False	False	False	False	False
Q9Y261	P20711	FOXA2	DDC	True	False	False	False	False	False
Q14526	P25106	HIC1	ACKR3	True	False	False	False	False	False
Q9Y261	P02647	FOXA2	APOA1	True	True	False	True	True	False
Q14526	Q96EB6	HIC1	SIRT1	True	True	False	True	True	False
P41235	P02771	HNF4A	AFP	True	False	False	False	False	False
Q9UBZ9	O60673	REV1	REV3L	True	True	False	True	True	False
Q9Y261	P04155	FOXA2	TFF1	True	False	False	False	False	False
P41235	P11310	HNF4A	ACADM	True	False	False	False	False	False
Q15717	P49279	ELAVL1	SLC11A1	True	True	False	True	True	False
Q9Y261	P07099	FOXA2	EPHX1	True	False	False	False	False	False
Q9Y261	P35575	FOXA2	G6PC1	True	False	False	False	False	False
P41235	Q02487	HNF4A	DSC2	True	False	False	False	False	False
P41235	P34913	HNF4A	EPHX2	True	False	False	False	False	False
P41235	P00734	HNF4A	F2	True	True	False	True	True	False
P41235	P08709	HNF4A	F7	True	False	False	False	False	False
P41235	P00740	HNF4A	F9	True	False	False	False	False	False
COMPLEX:P00533_P21860	P27986	EGFR_ERBB3	PIK3R1	True	True	False	True	True	False
P41235	P00742	HNF4A	F10	True	False	False	False	False	False
Q92547	Q99638	TOPBP1	RAD9A	True	True	False	True	True	False
Q99638	Q92547	RAD9A	TOPBP1	True	True	False	False	False	False
P41235	O43915	HNF4A	VEGFD	True	False	False	False	False	False
Q92547	P09884	TOPBP1	POLA1	True	True	False	True	True	False
P41235	Q01740	HNF4A	FMO1	True	False	False	False	False	False
P41235	P35575	HNF4A	G6PC1	True	True	False	True	True	False
O14757	Q9NW38	CHEK1	FANCL	True	True	False	True	True	False
P41235	P10912	HNF4A	GHR	True	False	False	False	False	False
Q9H816	Q96NY9	DCLRE1B	MUS81	True	True	False	True	True	False
Q13535	Q9NW38	ATR	FANCL	True	True	False	False	False	False
P01911	Q9UBX1	HLA-DRB1	CTSF	True	False	False	False	False	False
P41235	P25092	HNF4A	GUCY2C	True	False	False	False	False	False
P41235	P01008	HNF4A	SERPINC1	True	False	False	False	False	False
P41235	Q86WA6	HNF4A	BPHL	True	False	False	False	False	False
P41235	P02656	HNF4A	APOC3	True	False	False	False	False	False
P41235	P11712	HNF4A	CYP2C9	True	False	False	False	False	False
COMPLEX:P23511_P25208_Q13952	Q16181	NFYA_NFYB_NFYC	SEPTIN7	True	True	False	True	True	False
P78527	O95714	PRKDC	HERC2	True	True	False	True	True	False
P41235	P10635	HNF4A	CYP2D6	True	False	False	False	False	False
COMPLEX:P23511_P25208_Q13952	O14907	NFYA_NFYB_NFYC	TAX1BP3	True	True	False	True	True	False
Q13535	O95714	ATR	HERC2	True	True	False	True	True	False
P41235	P38936	HNF4A	CDKN1A	True	False	False	False	False	False
COMPLEX:P23511_P25208_Q13952	Q04743	NFYA_NFYB_NFYC	EMX2	True	True	False	True	True	False
P41235	P17516	HNF4A	AKR1C4	True	False	False	False	False	False
COMPLEX:P23511_P25208_Q13952	O60902	NFYA_NFYB_NFYC	SHOX2	True	True	False	True	True	False
Q92698	Q96NY9	RAD54L	MUS81	True	True	False	True	True	False
P41235	Q9UNU6	HNF4A	CYP8B1	True	False	False	False	False	False
Q9UI95	P53779	MAD2L2	MAPK10	True	True	False	True	True	False
P41235	P08684	HNF4A	CYP3A4	True	False	False	False	False	False
P51532	Q01831	SMARCA4	XPC	True	True	False	True	True	False
Q01831	P51532	XPC	SMARCA4	True	True	False	True	True	False
P41235	P22680	HNF4A	CYP7A1	True	False	False	False	False	False
Q92466	Q01831	DDB2	XPC	True	True	False	True	True	False
COMPLEX:P23511_P25208_Q13952	P35625	NFYA_NFYB_NFYC	TIMP3	True	True	False	True	True	False
O43524	P29474	FOXO3	NOS3	True	False	True	True	False	True
COMPLEX:P23511_P25208_Q13952	O15155	NFYA_NFYB_NFYC	BET1	True	True	False	True	True	False
COMPLEX:P23511_P25208_Q13952	Q13126	NFYA_NFYB_NFYC	MTAP	True	True	False	True	True	False
O43524	P04179	FOXO3	SOD2	True	True	False	True	True	False
Q02548	Q15116	PAX5	PDCD1	True	False	True	True	False	True
P00519	P55211	ABL1	CASP9	True	True	False	True	True	False
P17947	P11215	SPI1	ITGAM	True	True	False	True	True	False
P00519	P04040	ABL1	CAT	True	True	False	True	True	False
O43524	Q08999	FOXO3	RBL2	True	True	False	True	True	False
O43524	P42336	FOXO3	PIK3CA	True	True	False	True	True	False
P17947	P05107	SPI1	ITGB2	True	True	False	True	True	False
O43524	P08183	FOXO3	ABCB1	True	True	False	True	True	False
P17947	P09603	SPI1	CSF1	True	True	False	True	True	False
Q16513	P30305	PKN2	CDC25B	True	True	False	True	True	False
O43524	P41134	FOXO3	ID1	True	False	True	True	False	True
P53350	Q9H8V3	PLK1	ECT2	True	True	False	True	True	False
O43524	P35575	FOXO3	G6PC1	True	True	False	True	True	False
P00519	P04083	ABL1	ANXA1	True	False	False	False	False	False
O43524	P03372	FOXO3	ESR1	True	True	False	True	True	False
P15036	Q8N726	ETS2	CDKN2A	True	True	False	True	True	False
P15036	P42771	ETS2	CDKN2A	True	True	False	True	True	False
P00519	O00213	ABL1	APBB1	True	True	False	True	True	False
P00519	P05067	ABL1	APP	True	True	False	True	True	False
P00519	P56945	ABL1	BCAR1	True	True	False	True	True	False
P56945	P00519	BCAR1	ABL1	True	True	False	False	False	False
P30281	P11802	CCND3	CDK4	True	True	False	True	True	False
Q02548	P15391	PAX5	CD19	True	True	False	True	True	False
P00519	P11274	ABL1	BCR	True	True	True	True	True	False
P11274	P00519	BCR	ABL1	True	True	False	False	False	False
Q02548	P11912	PAX5	CD79A	True	True	False	True	True	False
COMPLEX:P20248_P24941	Q9NYG5	CCNA2_CDK2	ANAPC11	True	False	True	True	False	True
Q02548	P07333	PAX5	CSF1R	True	False	True	True	False	True
P00519	Q06187	ABL1	BTK	True	False	True	True	False	True
P53350	P14635	PLK1	CCNB1	True	True	False	True	True	False
P00519	Q00535	ABL1	CDK5	True	True	False	True	True	False
O43524	P55273	FOXO3	CDKN2D	True	True	False	True	True	False
O43524	P04040	FOXO3	CAT	True	True	False	True	True	False
P12931	P42684	SRC	ABL2	True	True	False	True	True	False
O43524	P42772	FOXO3	CDKN2B	True	True	False	True	True	False
O43524	Q16828	FOXO3	DUSP6	True	True	False	True	True	False
P08631	P42684	HCK	ABL2	True	True	False	True	True	False
O43524	Q16690	FOXO3	DUSP5	True	True	False	True	True	False
Q96FF9	Q9UQE7	CDCA5	SMC3	True	True	False	True	True	False
P00519	P42684	ABL1	ABL2	True	True	False	True	True	False
O43524	O60238	FOXO3	BNIP3L	True	True	False	True	True	False
Q5FWF5	Q9UQE7	ESCO1	SMC3	True	True	False	True	True	False
O43524	P41182	FOXO3	BCL6	True	True	False	True	True	False
O43524	P38936	FOXO3	CDKN1A	True	True	True	True	True	False
P23025	Q9UPV0	XPA	CEP164	True	True	False	True	True	False
COMPLEX:P16104_Q14676	Q99728	H2AX_MDC1	BARD1	True	True	False	True	True	False
P38398	P48431	BRCA1	SOX2	True	True	False	True	True	False
P00519	Q8IZP0	ABL1	ABI1	True	True	False	True	True	False
Q8IZP0	P00519	ABI1	ABL1	True	True	False	False	False	False
O14757	Q9HB96	CHEK1	FANCE	True	True	False	True	True	False
P31749	Q92547	AKT1	TOPBP1	True	True	False	True	True	False
O14757	Q9BXW9	CHEK1	FANCD2	True	True	False	True	True	False
P00519	P12931	ABL1	SRC	True	True	False	False	False	False
P12931	P00519	SRC	ABL1	True	True	False	True	True	False
P13765	Q9UBX1	HLA-DOB	CTSF	True	False	False	False	False	False
P08631	P00519	HCK	ABL1	True	True	False	True	True	False
Q03014	P56915	HHEX	GSC	True	False	False	False	False	False
Q03014	Q9NQ30	HHEX	ESM1	True	False	False	False	False	False
Q03014	O14786	HHEX	NRP1	True	False	False	False	False	False
Q03014	Q9H2X0	HHEX	CHRD	True	False	False	False	False	False
Q14526	Q14512	HIC1	FGFBP1	True	False	False	False	False	False
P63279	P41225	UBE2I	SOX3	True	False	True	True	False	True
Q14526	Q92858	HIC1	ATOH1	True	False	False	False	False	False
Q03014	P15692	HHEX	VEGFA	True	False	False	False	False	False
Q03014	P35590	HHEX	TIE1	True	False	False	False	False	False
Q03014	P01266	HHEX	TG	True	False	False	False	False	False
Q03014	Q02763	HHEX	TEK	True	False	False	False	False	False
O43524	P30048	FOXO3	PRDX3	True	True	False	True	True	False
Q03014	P08648	HHEX	ITGA5	True	False	False	False	False	False
COMPLEX:P20248_P24941	P25054	CCNA2_CDK2	APC	True	False	True	True	False	True
Q03014	P17948	HHEX	FLT1	True	False	False	False	False	False
Q03014	Q92911	HHEX	SLC5A5	True	False	False	False	False	False
Q03014	P35968	HHEX	KDR	True	False	False	False	False	False
Q03014	Q14973	HHEX	SLC10A1	True	False	False	False	False	False
O14965	Q9GZM8	AURKA	NDEL1	True	True	True	True	True	False
P06493	Q9GZM8	CDK1	NDEL1	True	True	False	True	True	False
O43524	P50591	FOXO3	TNFSF10	True	True	False	True	True	False
P13762	Q9UBX1	HLA-DRB4	CTSF	True	False	False	False	False	False
P53350	O96017	PLK1	CHEK2	True	True	True	True	False	True
O43524	O43474	FOXO3	KLF4	True	True	False	True	True	False
Q9NS23	Q12834	RASSF1	CDC20	True	False	True	True	False	True
O14965	Q9NS23	AURKA	RASSF1	True	False	True	True	False	True
O75925	P48436	PIAS1	SOX9	True	True	False	True	True	False
Q9Y239	P45983	NOD1	MAPK8	True	True	False	True	True	False
P63279	P46060	UBE2I	RANGAP1	True	True	False	True	True	False
P49792	P46060	RANBP2	RANGAP1	True	True	False	True	True	False
P63279	Q96RL1	UBE2I	UIMC1	True	True	False	True	True	False
O00257	P49711	CBX4	CTCF	True	True	False	True	True	False
Q05516	P26951	ZBTB16	IL3RA	True	True	False	True	True	False
P63279	P37231	UBE2I	PPARG	True	False	True	True	False	True
P49715	P02788	CEBPA	LTF	True	True	False	True	True	False
Q01196	P07333	RUNX1	CSF1R	True	True	False	True	True	False
Q01196	Q75NE6	RUNX1	MIR17HG	True	False	True	True	False	True
Q75NE6	Q01196	MIR17HG	RUNX1	True	False	True	True	False	True
Q01196	P08700	RUNX1	IL3	True	True	False	True	True	False
P01106	Q01094	MYC	E2F1	True	True	False	False	False	False
Q12778	Q9Y5W3	FOXO1	KLF2	True	False	False	False	False	False
Q02548	P51451	PAX5	BLK	True	True	False	True	True	False
Q12778	P50591	FOXO1	TNFSF10	True	False	False	False	False	False
P49715	P08246	CEBPA	ELANE	True	True	False	True	True	False
P49715	P61626	CEBPA	LYZ	True	True	False	True	True	False
Q09472	Q9H3D4	EP300	TP63	True	True	False	True	True	False
Q01196	P51451	RUNX1	BLK	True	True	False	True	True	False
Q96FW1	Q9Y4K3	OTUB1	TRAF6	True	False	True	True	False	True
O95714	P23025	HERC2	XPA	True	False	True	True	False	True
P49715	P15509	CEBPA	CSF2RA	True	True	False	True	True	False
Q9H3D4	P25445	TP63	FAS	True	True	False	True	True	False
P49715	P05164	CEBPA	MPO	True	True	False	True	True	False
P49715	P08571	CEBPA	CD14	True	True	False	True	True	False
Q12778	P08183	FOXO1	ABCB1	True	True	False	True	True	False
Q12778	P35558	FOXO1	PCK1	True	True	False	True	True	False
Q12778	Q16822	FOXO1	PCK2	True	True	False	True	True	False
Q12778	P14151	FOXO1	SELL	True	False	False	False	False	False
Q01196	P08246	RUNX1	ELANE	True	True	False	True	True	False
Q96FW1	P61088	OTUB1	UBE2N	True	False	True	True	False	True
Q12778	P49908	FOXO1	SELENOP	True	False	False	False	False	False
Q01196	P05164	RUNX1	MPO	True	True	False	True	True	False
Q96DC9	Q13114	OTUB2	TRAF3	True	False	True	True	False	True
Q12778	P01236	FOXO1	PRL	True	False	False	False	False	False
Q12778	P22307	FOXO1	SCP2	True	True	False	True	True	False
Q01196	P15509	RUNX1	CSF2RA	True	True	False	True	True	False
Q96FW1	Q8IYW5	OTUB1	RNF168	True	False	True	True	False	True
Q9HC29	Q8WTQ1	NOD2	DEFB104A	True	True	False	True	True	False
P15976	P17947	GATA1	SPI1	True	False	True	True	False	True
P17947	P15976	SPI1	GATA1	True	False	True	False	False	False
P40763	P17947	STAT3	SPI1	True	True	False	True	True	False
P49715	P17947	CEBPA	SPI1	True	True	False	True	True	False
P09919	Q99062	CSF3	CSF3R	True	True	False	True	True	False
P17947	P09919	SPI1	CSF3	True	True	False	True	True	False
P17947	P04141	SPI1	CSF2	True	True	False	True	True	False
P04141	P15509	CSF2	CSF2RA	True	True	False	True	True	False
P49715	P07333	CEBPA	CSF1R	True	True	False	True	True	False
P49715	Q99062	CEBPA	CSF3R	True	True	False	True	True	False
Q13315	Q13541	ATM	EIF4EBP1	True	True	True	True	True	False
Q13315	P15927	ATM	RPA2	True	True	False	True	True	False
Q13315	P49736	ATM	MCM2	True	False	False	False	False	False
Q13535	P49736	ATR	MCM2	True	True	False	True	True	False
Q13315	P25205	ATM	MCM3	True	True	False	True	True	False
Q15554	Q14191	TERF2	WRN	True	True	False	True	True	False
O43324	Q13535	EEF1E1	ATR	True	True	False	True	True	False
O43324	Q13315	EEF1E1	ATM	True	True	False	True	True	False
O75663	P67775	TIPRL	PPP2CA	True	False	True	True	False	True
Q15262	O43490	PTPRK	PROM1	True	False	True	True	False	True
COMPLEX:P67870_P68400	P18887	CSNK2A1_CSNK2B	XRCC1	True	True	False	True	True	False
COMPLEX:O60671_O60921_Q99638	Q92547	HUS1_RAD1_RAD9A	TOPBP1	True	True	False	True	True	False
P09874	P49959	PARP1	MRE11	True	True	False	True	True	False
COMPLEX:P67870_P68400	P83916	CSNK2A1_CSNK2B	CBX1	True	True	True	True	True	True
Q13535	Q14683	ATR	SMC1A	True	True	False	True	True	False
Q96MF7	Q99598	NSMCE2	TSNAX	True	True	False	True	True	False
P78527	P55072	PRKDC	VCP	True	True	False	True	True	False
O15297	P13051	PPM1D	UNG	True	False	True	True	False	True
O15297	P04637	PPM1D	TP53	True	True	True	True	True	False
P04637	O15297	TP53	PPM1D	True	True	False	False	False	False
